Survived,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,Fare_winsorized,Fare_log,FamilySize,IsAlone,Emb_C,Emb_Q,Emb_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,AgeGrp_Child,AgeGrp_Teen,AgeGrp_Adult,AgeGrp_Middle-Age,AgeGrp_Senior,Age_scaled,Fare_winsorized_scaled,Fare_log_scaled,FamilySize_scaled
0,1,0,49.0,1,1,110.8833,1,110.8833,4.717456363787216,3,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.4732707141186754,1.8743071697725027,1.812289926928167,0.6792945838081278
0,3,0,42.0,0,0,7.65,1,7.65,2.157559320943788,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.9541104157368622,-0.5546970791605981,-0.830854756854953,-0.5609748304808925
1,1,1,18.0,1,0,227.525,1,227.525,5.4316456135398825,2,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.8258677501436402,4.618801290398115,2.5497045522452972,0.059159876663617626
1,1,0,35.0,0,0,26.2875,1,26.2875,3.3064287218760624,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.43495011735504896,-0.11617029865962926,0.3553757823476229,-0.5609748304808925
0,3,1,18.0,0,1,14.4542,0,14.4542,2.737880811060884,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.3945992162559869,-0.23166125968823223,0.059159876663617626
0,3,0,25.0,0,0,7.7417,0,7.7417,2.1681046787623672,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.30670745176182707,-0.5525394450480864,-0.8199664648688783,-0.5609748304808925
0,3,0,26.0,1,0,7.8542,0,7.8542,2.180891922715322,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5498924021074366,-0.806763380796033,0.059159876663617626
0,2,0,39.0,0,0,26.0,0,26.0,3.295836866004329,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7316131450017994,-0.12293496395240078,0.3444394801955362,-0.5609748304808925
1,2,1,45.0,0,0,13.5,0,13.5,2.6741486494265287,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.176607686471925,-0.4170508462468131,-0.29746598596845064,-0.5609748304808925
1,1,0,42.0,0,0,26.2875,1,26.2875,3.3064287218760624,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.9541104157368622,-0.11617029865962926,0.3553757823476229,-0.5609748304808925
1,1,1,22.0,0,0,151.55,0,151.55,5.027492411162679,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.5292047224968899,2.831164957812677,2.132408321022389,-0.5609748304808925
1,3,0,4.0,1,1,15.2458,0,15.2458,2.7878344138303452,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.8641883469072666,-0.3759734456620463,-0.1800831698720664,0.6792945838081278
1,1,1,24.0,0,0,49.5042,1,49.5042,3.922056501139853,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.38087320867351465,0.4301017176975453,0.9910237262754293,-0.5609748304808925
0,1,0,40.0,0,0,26.55,1,26.55,3.3160025355989236,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.805778901913487,-0.10999386513144661,0.36526093570402607,-0.5609748304808925
1,1,0,48.0,1,0,52.0,1,52.0,3.970291913552122,2,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.3991049572069878,0.4888260712199769,1.0408277503255374,0.059159876663617626
0,3,0,29.0,0,0,9.4833,0,9.4833,2.3497835148230464,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.010044424115076634,-0.5115608673997704,-0.6323794480268654,-0.5609748304808925
0,2,0,52.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.6957679848537381,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
0,3,0,19.0,0,0,7.65,1,7.65,2.157559320943788,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.7517019932319526,-0.5546970791605981,-0.830854756854953,-0.5609748304808925
1,1,1,38.0,0,0,227.525,1,227.525,5.4316456135398825,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.6574473880901118,4.618801290398115,2.5497045522452972,-0.5609748304808925
1,2,1,27.0,0,0,10.5,1,10.5,2.4423470353692043,1,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.15837593793845184,-0.4876386579974721,-0.5368057694182641,-0.5609748304808925
0,3,0,26.0,0,0,15.5,0,15.5,2.803360380906535,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.36999230507970715,-0.16405229962564447,-0.5609748304808925
0,3,0,33.0,0,0,7.775,0,7.775,2.1719067693519296,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.2866186035316738,-0.551755920337654,-0.8160407306065733,-0.5609748304808925
1,2,1,6.0,0,1,33.0,0,33.0,3.5263605246161616,2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.7158568330838915,0.04176993013247014,0.5824597491940529,0.059159876663617626
0,3,0,17.0,1,0,7.0542,0,7.0542,2.086193694502369,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9000335070553279,-0.568715818574279,-0.9045411875888885,0.059159876663617626
0,2,0,34.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.3607843604433614,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
0,2,0,50.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.547436471030363,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
1,1,0,27.0,1,0,53.1,1,53.1,3.9908341858524357,2,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.15837593793845184,0.5147082688618853,1.0620380556287106,0.059159876663617626
0,3,0,20.0,0,0,8.6625,0,8.6625,2.2682524139135403,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.677536236320265,-0.5308736926947507,-0.7165619336211217,-0.5609748304808925
1,2,1,30.0,3,0,21.0,0,21.0,3.091042453358316,4,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.06412133279661097,-0.2405813168701657,0.1329851701219792,1.299429290952638
1,3,1,18.0,0,0,7.7375,0,7.7375,2.1676241075599285,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.5526382679845372,-0.8204626642072291,-0.5609748304808925
0,2,0,25.0,1,0,26.0,0,26.0,3.295836866004329,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.30670745176182707,-0.12293496395240078,0.3444394801955362,0.059159876663617626
0,3,1,25.0,1,0,7.925,0,7.925,2.188856327665703,2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.30670745176182707,-0.548226529750121,-0.798539974052802,0.059159876663617626
1,1,1,29.0,0,0,211.3375,1,211.3375,5.35817698994543,1,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.010044424115076634,4.237921222826851,2.4738467350641637,-0.5609748304808925
0,3,0,11.0,0,0,18.7875,0,18.7875,2.9850504252071306,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.3450280485254535,-0.29263982803627664,0.023546289947323752,-0.5609748304808925
0,2,0,31.0,0,0,0.0,0,0.0,0.0,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.7346959991247785,-3.0585777291682934,-0.5609748304808925
0,2,0,23.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.45503896558520224,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
0,2,0,23.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.45503896558520224,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
0,3,0,28.5,0,0,16.1,0,16.1,2.8390784635086144,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.04712730257092044,-0.3558747427295753,-0.12717266791993012,-0.5609748304808925
0,3,1,48.0,1,3,34.375,0,34.375,3.5660053559634015,5,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.3991049572069878,0.0741226771848555,0.6233938271906204,1.9195639980971482
1,1,0,35.0,0,0,512.3292,1,249.00622000000035,6.240917354759096,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.43495011735504896,5.124238728242953,3.3852937438182273,-0.5609748304808925
0,3,0,26.0,0,0,7.8958,0,7.8958,2.1855792552411137,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5489135844511608,-0.8019236166026618,-0.5609748304808925
0,3,0,26.0,0,0,7.8958,0,7.8958,2.1855792552411137,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5489135844511608,-0.8019236166026618,-0.5609748304808925
1,1,0,40.0,0,0,30.0,1,30.0,3.4339872044851463,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.805778901913487,-0.02881788161818882,0.4870824563024251,-0.5609748304808925
0,1,0,36.0,1,0,78.85,1,78.85,4.380149874661021,2,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.5091158742667365,1.1205869863883744,1.464014258564117,0.059159876663617626
1,1,1,21.0,2,2,262.375,1,249.00622000000035,5.5735788721243535,5,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.6033704794085775,5.124238728242953,2.6962534687059603,1.9195639980971482
0,3,0,24.0,1,0,16.1,0,16.1,2.8390784635086144,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.38087320867351465,-0.3558747427295753,-0.12717266791993012,0.059159876663617626
1,3,0,31.0,0,0,7.925,0,7.925,2.188856327665703,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.548226529750121,-0.798539974052802,-0.5609748304808925
0,1,0,70.0,1,1,71.0,1,71.0,4.276666119016055,3,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3.0307516092641147,0.9358822123074836,1.3571652197109427,0.6792945838081278
0,3,0,16.0,1,1,20.25,0,20.25,3.056356895370426,3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9741992639670155,-0.2582282698078304,0.0971716406458445,0.6792945838081278
1,2,1,30.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.06412133279661097,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
0,1,0,19.0,1,0,53.1,1,53.1,3.9908341858524357,2,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.7517019932319526,0.5147082688618853,1.0620380556287106,0.059159876663617626
0,3,0,31.0,0,0,7.75,0,7.75,2.169053700369523,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
1,2,1,4.0,1,1,23.0,0,23.0,3.1780538303479458,3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.8641883469072666,-0.19352277570305973,0.2228261499229997,0.6792945838081278
1,3,0,6.0,0,1,12.475,1,12.475,2.600836116795061,2,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-1.7158568330838915,-0.44116834859495496,-0.37316263612134226,0.059159876663617626
0,3,0,33.0,0,0,9.5,0,9.5,2.3513752571634776,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.2866186035316738,-0.5111679285810251,-0.6307359423566569,-0.5609748304808925
0,3,0,23.0,0,0,7.8958,0,7.8958,2.1855792552411137,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.45503896558520224,-0.5489135844511608,-0.8019236166026618,-0.5609748304808925
1,2,1,48.0,1,2,65.0,0,65.0,4.189654742026425,4,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.3991049572069878,0.7947065888061656,1.2673242399099218,1.299429290952638
1,2,0,0.67,1,1,14.5,0,14.5,2.740840023925201,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-2.1111603174231863,-0.3935215756632601,-0.2286058134653583,0.6792945838081278
0,3,0,28.0,0,0,7.7958,0,7.7958,2.174274334826008,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.08421018102676424,-0.5512665115095161,-0.8135961720983267,-0.5609748304808925
0,2,0,18.0,0,0,11.5,0,11.5,2.5257286443082556,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.4641093874139191,-0.4507125974257932,-0.5609748304808925
0,3,0,34.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.3607843604433614,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
1,1,1,33.0,0,0,86.5,1,86.5,4.471638793363569,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.2866186035316738,1.3005859063525549,1.5584783893656837,-0.5609748304808925
0,3,0,26.0,0,0,14.5,0,14.5,2.740840023925201,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.3935215756632601,-0.2286058134653583,-0.5609748304808925
0,3,0,41.0,0,0,7.125,0,7.125,2.094945728215801,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8799446588251746,-0.5670499462169634,-0.8955045384601199,-0.5609748304808925
1,3,0,20.0,0,0,7.2292,0,7.2292,2.1076888046179385,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.677536236320265,-0.5645981962221572,-0.8823470582632056,-0.5609748304808925
1,1,1,36.0,1,2,120.0,1,120.0,4.795790545596741,4,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.5091158742667365,2.08881647090158,1.8931715298766851,1.299429290952638
0,3,0,16.0,0,0,7.775,0,7.775,2.1719067693519296,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9741992639670155,-0.551755920337654,-0.8160407306065733,-0.5609748304808925
1,1,1,51.0,1,0,77.9583,1,77.9583,4.368919865004903,2,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.6216022279420506,1.0996059358090202,1.452419049919151,0.059159876663617626
0,1,0,48.5,0,0,39.6,0,39.6,3.703768066607687,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.4361878356628317,0.1970631159839199,0.7656365698356679,-0.5609748304808925
0,3,1,30.5,0,0,7.75,0,7.75,2.169053700369523,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.10120421125245477,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
0,3,0,26.0,1,0,24.15,0,24.15,3.224857896545748,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.16646411453197382,0.2711522804976662,0.059159876663617626
0,3,0,32.0,0,0,8.3625,0,8.3625,2.236712348843338,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.21245284661998617,-0.5379324738698166,-0.7491276790090223,-0.5609748304808925
0,3,0,24.0,0,0,9.5,0,9.5,2.3513752571634776,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.38087320867351465,-0.5111679285810251,-0.6307359423566569,-0.5609748304808925
0,3,0,48.0,0,0,7.8542,0,7.8542,2.180891922715322,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.3991049572069878,-0.5498924021074366,-0.806763380796033,-0.5609748304808925
0,2,1,57.0,0,0,10.5,1,10.5,2.4423470353692043,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2.0665967694121763,-0.4876386579974721,-0.5368057694182641,-0.5609748304808925
0,3,0,26.0,0,0,7.225,0,7.225,2.1071782966514356,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5646970191586081,-0.8828741679067217,-0.5609748304808925
1,2,1,54.0,1,3,23.0,0,23.0,3.1780538303479458,5,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.8440994986771135,-0.19352277570305973,0.2228261499229997,1.9195639980971482
0,3,0,18.0,0,0,7.75,0,7.75,2.169053700369523,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
0,3,0,26.0,0,0,7.75,1,7.75,2.169053700369523,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.23254169485013945,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
1,3,1,5.0,0,0,12.475,0,12.475,2.600836116795061,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.790022589995579,-0.44116834859495496,-0.37316263612134226,-0.5609748304808925
0,3,0,26.0,0,0,7.7375,0,7.7375,2.1676241075599285,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5526382679845372,-0.8204626642072291,-0.5609748304808925
1,1,1,43.0,0,1,211.3375,1,211.3375,5.35817698994543,2,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.0282761726485499,4.237921222826851,2.4738467350641637,0.059159876663617626
1,3,1,13.0,0,0,7.2292,0,7.2292,2.1076888046179385,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-1.1966965347020784,-0.5645981962221572,-0.8823470582632056,-0.5609748304808925
1,1,1,17.0,1,0,57.0,1,57.0,4.060443010546419,2,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.9000335070553279,0.6064724241377418,1.1339105535671157,0.059159876663617626
0,1,0,29.0,0,0,30.0,1,30.0,3.4339872044851463,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.010044424115076634,-0.02881788161818882,0.4870824563024251,-0.5609748304808925
0,3,0,26.0,1,2,23.45,0,23.45,3.196630215920881,4,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.1829346039404609,0.24200663802437702,1.299429290952638
0,3,0,25.0,0,0,7.05,0,7.05,2.085672091430472,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.30670745176182707,-0.5688146415107299,-0.9050797531497122,-0.5609748304808925
0,3,0,25.0,0,0,7.25,0,7.25,2.1102132003465894,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.30670745176182707,-0.5641087873940193,-0.8797405693934278,-0.5609748304808925
1,3,1,18.0,0,0,7.4958,0,7.4958,2.139571923732859,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.558325292684582,-0.8494271027413144,-0.5609748304808925
0,3,0,8.0,4,1,29.125,0,29.125,3.405355391810819,6,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.5675253192605163,-0.04940599337879768,0.457519539438721,2.5396987052416584
1,3,0,1.0,1,2,20.575,0,20.575,3.0715352369694915,4,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-2.0866856176423294,-0.25058125686817573,0.11284358066326507,1.299429290952638
0,1,0,46.0,0,0,79.2,1,79.2,4.384523514872469,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.2507734433836126,1.1288222310926181,1.4685301291949246,-0.5609748304808925
0,3,0,26.0,0,0,7.75,0,7.75,2.169053700369523,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
0,2,0,16.0,0,0,26.0,0,26.0,3.295836866004329,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9741992639670155,-0.12293496395240078,0.3444394801955362,-0.5609748304808925
0,3,1,18.0,8,2,69.55,0,69.55,4.256321678298823,11,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,0.9017647699613317,1.3361591794576348,5.64037224096421
0,1,0,40.0,0,0,30.6958,0,30.6958,3.4561841799918147,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.805778901913487,-0.012446215146152687,0.5100012756239033,-0.5609748304808925
0,3,0,25.0,0,0,7.8958,0,7.8958,2.1855792552411137,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.30670745176182707,-0.5489135844511608,-0.8019236166026618,-0.5609748304808925
0,2,0,39.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7316131450017994,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
1,1,1,49.0,0,0,25.9292,1,25.9292,3.2932111997353943,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.4732707141186754,-0.12460083630971629,0.3417284274758476,-0.5609748304808925
1,3,1,31.0,0,0,8.6833,0,8.6833,2.270402752283094,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.5303842838666128,-0.7143416664249429,-0.5609748304808925
0,3,0,30.0,0,0,7.2292,0,7.2292,2.1076888046179385,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.06412133279661097,-0.5645981962221572,-0.8823470582632056,-0.5609748304808925
0,3,1,30.0,1,1,24.15,0,24.15,3.224857896545748,3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.06412133279661097,-0.16646411453197382,0.2711522804976662,0.6792945838081278
0,2,0,34.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.3607843604433614,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
1,2,1,31.0,1,1,26.25,0,26.25,3.305053521109253,3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.11705264630651252,0.35395586016517094,0.6792945838081278
1,1,0,11.0,1,2,120.0,1,120.0,4.795790545596741,4,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-1.3450280485254535,2.08881647090158,1.8931715298766851,1.299429290952638
1,3,0,0.42,0,1,8.5167,0,8.5167,2.2530481500547457,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-2.1297017566511083,-0.5343042603458327,-0.7322606388880221,0.059159876663617626
1,3,0,27.0,0,0,6.975,0,6.975,2.076311648670908,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.15837593793845184,-0.5705793368044965,-0.9147445967366699,-0.5609748304808925
0,3,0,31.0,0,0,7.775,0,7.775,2.1719067693519296,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.551755920337654,-0.8160407306065733,-0.5609748304808925
0,1,0,39.0,0,0,0.0,1,0.0,0.0,1,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7316131450017994,-0.7346959991247785,-3.0585777291682934,-0.5609748304808925
0,3,1,18.0,0,0,7.775,0,7.775,2.1719067693519296,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.551755920337654,-0.8160407306065733,-0.5609748304808925
0,2,0,39.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7316131450017994,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
1,1,1,33.0,1,0,53.1,1,53.1,3.9908341858524357,2,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.2866186035316738,0.5147082688618853,1.0620380556287106,0.059159876663617626
0,3,0,26.0,0,0,7.8875,0,7.8875,2.1846457951293594,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5491088773970043,-0.8028874327603485,-0.5609748304808925
0,3,0,39.0,0,0,24.15,0,24.15,3.224857896545748,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7316131450017994,-0.16646411453197382,0.2711522804976662,-0.5609748304808925
0,2,0,35.0,0,0,10.5,0,10.5,2.4423470353692043,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.43495011735504896,-0.4876386579974721,-0.5368057694182641,-0.5609748304808925
